id;user;rawTweet;tweetDate;movieTitle;class
1101139550909280000;Elbert_Reyner;"31. DILAN 1991 ★★
Menyaksikan Dilan 1990 adalah guilty pleasure yang menyenangkan, namun sayang, sekuelnya #Dilan1991 berakhir mengecewakan dengan plot yang menjenuhkan dan gombalan yang sudah tak lagi efektif, membuatnya terasa seperti sekuel yang seharusnya tak perlu dibuat.";28/02/2019;#Dilan1991;n
1101726708195980000;irvanmuda;"15. Green Book. (2018)

Suka sama chemistry mereka. Fav scene selalu pas nulis surat, apalagi surat terakhir ❤️. Yakali gak pengen KFC Bucket abis nonton ini.

Soal scene rasisme disini banyak mengigatkan film The Help (suka banget sama film ini dan nangis 😭) #GreenBook";02/03/2019;#GreenBook;p
1103701273684010000;irvanmuda;"16. Captain Marvel.

Perkenalan karakter yg lumayan asik. Masih kurang meyakinkan si Brie ini buat jadi super hero. Pas bagian drama malah bagus 😁
Ada 2 credit scene, yg paling keren yg pertama ada di tengah 👏👏👏

Langsung foto bareng sama Cast-nya gue 🐈🐾
#CaptainMarvel";07/03/2019;#CaptainMarvel;p
1104679501324210000;selliyamanto;30. #CaptainMarvel bagi saya nyawa film ini ada di dalam diri Brie Larson se, di samping teknis dan segala macam efek visual yang mumpuni. Secara keseluruhan tidak ada yang spesial. Terutama plot dan actiomnya yang terasa nanggung dan kurang greget. Mengecewakan 2,5/5;10/03/2019;#CaptainMarvel;n
1105851442114380000;Elbert_Reyner;"35. WONDER PARK ★★½
Setelah opening-nya yang indah dan emosional, kemagisan #WonderPark, ironisnya, luntur dengan cepat justru ketika kita dibawa berpetualang di theme park itu sendiri dan berakhir menjadi film animasi garing dengan pesan “chase your dreams” yang klise sekali.";13/03/2019;#WonderPark;n
1107304064214150000;irvanmuda;"17. A Private War.

Kok di gue b aja ya. Seru cuma di 45 menit ke akhir. Entahlah kurang ngena aja ke gue. Ditengah film sempet ketiduran pula, tapi lebih karna cape aja sih guenya :)) #APrivateWar";17/03/2019;#APrivateWar;n
1107307448220580000;a;"56. The Sacred Riana: Beginning (2019, Billy Christian) ★★
Kendala Billy di setiap filmnya selalu sama. Masih belum maksimal menerjemahkan konsepnya yg besar ke dalam layar padahal sudah memiliki tata produksi yg tak main-main. Itu pula yang terjadi di #TheSacredRiana ini.";17/03/2019;#TheSacredRiana;n
1108181707553820000;Elbert_Reyner;"38. TRIPLE FRONTIER ★★½
Berkisah tentang sekelompok mantan tentara yang berencana merampok bos narkoba di tengah hutan. Cast-nya memang solid, namun tanpa orisinalitas dan eksekusinya yang sok serius tapi membosankan membuat film ini jauh dari kata seru. Ending-nya payah.";20/03/2019;#TripleFrontier;n
1109401732302270000;josepsibuea;POHON TERKENAL. Hingga bulan Maret tahun ini, bisa dibilang film ini salah satu film Indonesia yang diluar dugaan menyajikan tontonan dan cerita yang menghibur dengan akting para pemain terlihat baik. Penampilan Umay di film ini terbaik sepanjang karirnya. 3,5/5;23/03/2019;#pohonterkenal;p
1109424268549310000;andhikahesel;"#TripleThreat (2019)

Film laga bertabur bintang menjanjikan yang sayangnya tidak diimbangi dengan penceritaan yang baik dan logis.";29/03/2019;#TripleThreat;n
1109499396696130000;Elbert_Reyner;"42. TRIPLE THREAT ★★½
Plot sok asyiknya yang bikin sakit kepala sebenarnya masih bisa dimaklumi untuk film-film seperti ini, namun #TripleThreat ternyata juga menyia-nyiakan trio aktor laga besar kita saat ini dengan koreo adegan aksi yang payah dan tidak bertensi. Mengecewakan";23/03/2019;#TripleThreat;n
1109786364860480000;irvanmuda;"20. Us.

Bagus banget!!!!!! Gimana kalo lo punya ""bayangan"" yg nasibnya lebih buruk dari kehidupan lo yg sekarang :) Gue nikmatin banget nontonnya tanpa mikir endingnya bakal gimana. Walopun kadang bingung 😂 Opening themenya bngzd #USmovie";24/03/2019;#us;p
1111267677455010000;Elbert_Reyner;"45. THE HOLE IN THE GROUND ★★½
#TheHoleInTheGround terlalu lambat dalam membangun tensi maupun memberi jawaban dari misterinya yang sebenarnya sudah sering kita jumpai di film-film dengan premise “anak setan” kebanyakan. Klimaksnya pun gagal memberi pay-off yang memuaskan.";28/03/2019;#TheHoleInTheGround;n
1111309501729120000;adiryansjaxon;"34. My Stupid Boss 2 (Upi, 2019)

Walau komedinya masih naik-turun, #MyStupidBoss2 jelas lebih segar dari pendahulunya. Visualnya memanjakan mata dan tentunya celetukan multilingual Bossman ini tempe bener, memang. Reza Rahadian gak ada lawan dah! Worth your money & time. (3,5/5)";28/03/2019;#mystupidboss2;p
1111646758046560000;Banumustafa24;"30. Dumbo (⭐ : 2,5/5)

Upaya untuk membawa pesan kasih sayang & keluarga seperti film Disney pada umumnya, sayangnya #Dumbo tak mampu menyampaikan pesan tersebut secara bermakna. banyak elemen yang serba kurang hingga penonton kurang bisa memahami kejelasan tokoh serta konflik.";29/03/2019;#Dumbo;n
1112190328704910000;hanzRmax;#45. #TripleThreat alur cerita yang kurang di perhatikan, walau punya kesenangan dari aksi nya namun kecewa akan plot nya.. (2,5/5);31/03/2019;#TripleThreat;n
1112323450520000000;selliyamanto;34. #dumbo sayangnya film ini tidak berhasil menjadi film yang menyenangkan, eksekusi dan karakternya masih lemah. Begitu pula dari sisi penggarapannya pun kurang matang. Ibaratnya orang mau makan daging tapi masih mentah 2,5/5;31/03/2019;#Dumbo;n
1114172313983780000;irvanmuda;"24. Pet Sematary.

Beberapa kali bikin mata gue disipit-sipitin. Iya kalo udah gitu berarti takut gue 😂
Scene gore lumayan digambarkan dengan jelas, udah pasti suka dong gue. Endingnya juga gue suka! #PetSematary";05/04/2019;#PetSematary;p
1114177221051020000;irvanmuda;"25. Mantan Manten.

HEY YASNINA 😭😭😭
Film romance Indo udah naik kelas. Tapi kok ya ini mah nyeseknya kebangetaaaan. GILA!!! 💔

TEPUK TANGAN BUAT VISINEMA 👏👏👏
Mulai sekarang jadi rumah produksi yg filmnya wajib ditonton kalo ada yg rilis! #MantanManten";05/04/2019;#MantanManten;p
1116214794095180000;socku;"Hellboy (2019) filmnya JELEK. Tambah jelek lagi dengan banyaknya adegan yang dipotong ditambah lagi adegan yang dipotong kasar banget

#Hellboy 2/10

Cc 
@CenayangFilm
 
@moviegoersID
 
@bicaraboxoffice
 
@FilmCerita
 
@kampusfilmID
 
@MovieXplorers
 
@allfilm_id";11/04/2019;#Hellboy;n
1116339755891870000;josepsibuea;MELODYLAN. Jika film ini rilis 3 tahun lalu mungkin masih bisa menikmatinya. Tapi karena rilis tahun ini terasa sekali banyak momen yang terasa menjemukan. 1,5/5;11/04/2019;#melodylan;n
1116922626352400000;josepsibuea;"AFTER. Nah film seperti ini mestinya ada di Indonesia. 🤣🤣🤣🤣

Sex education penting lho. Momen anak kembali ke emaknya bagus itu cuma kurang nyes aja. coba pelukan pas di dapur berurai air mata dah. Keseluruhan bagus dan gue suka sama filmnya! 3,5/5";13/04/2019;#after;p
1117122967010330000;Elbert_Reyner;"53. THE SILENCE ★★
Punya premise yg setidaknya bisa menghibur, The Silence, entah bagaimana caranya, malah terus membuat kita jenuh dan terkantuk2 mengikuti kisah keluarga tolol ini bertahan hidup dari kelelawar2 buas. Sebaiknya kalian tonton ulang A Quiet Place drpd film ini.";14/04/2019;#TheSilence;n
1117410076497560000;selliyamanto;36. #MeloDylan kurang bisa menikmati apa yang disuguhkan film ini, terasa hambar humornya, chemistry pun tidak menyatu, menjadikannya kurang sedap untuk film percintaan remaja dengan melibatkan 4 tokoh utama, karakternya pun kurang kuat. 2/5;14/04/2019;#MeloDylan;n
1117471363973790000;Elbert_Reyner;"54. THE PERFECT DATE ★★
Mengalir sedangkal dan seklise judulnya, #ThePerfectDate seharusnya  masih bisa menghibur seandainya film ini tidak berusaha keras untuk memperlihatkan sisi positif dari aplikasi sewa gigolo di plotnya dan membuat karakter2nya se-annoying mungkin. Jelek.";14/04/2019;#ThePerfectDate;n
1118785273767190000;Elbert_Reyner;"55. AFTER ★★½
#AfterMovie mungkin terasa exciting bagi penonton remaja belasan tahun, apalagi dengan berjibun steamy sex scenes dan lead-nya yang good looking, tapi bagi penonton di atas usia itu, After kelewat dangkal, cheesy dan tanpa tensi untuk sebuah film romance erotis.";18/04/2019;#after;n
1118925079134500000;irvanmuda;"8. Kucumbu Tubuh Indahku.

Bukan penikmat film Art house. Tapi gue masih enjoy nonton ini. Malah keganggu karna penonton lain lebih sering ketawa tiap adegan nari. Aktingnya emang bagus-bagus. Paling suka sama semua pilihan lagu-lagunya. #KucumbuTubuhIndahku";19/04/2019;#KucumbuTubuhIndahku;p
1120193759474400000;irvanmuda;"31. Bird Box (2018)

Gak ada chemistry. Gak berasa takut dengan apa yg gak boleh dilihatnya. Kurang meyakinkan bisa ngelakuin begitu dengan tanpa melihat. Datar aja. #BirdBox";22/04/2019;#BirdBox;n
1121077083382220000;Elbert_Reyner;"57. AVENGERS ENDGAME ★★★★★
Pamungkas dari 22 film yang disusun rapi dalam satu universe, #AvengersEngame melampaui segala ekspetasi tertinggi kita di semua aspek dan ditutup dengan adegan klimaks terdahsyat di sepanjang sejarah perfilman. Gonna rewatch this for 3000 times!";24/12/2019;#AvengersEngame;p
1122136503591650000;Elbert_Reyner;"58. THE CURSE OF LA LLORONA ★★½
Mengusung segala formula klise film horror tanpa ada usaha untuk menceritakan legenda La Llorona yang sebenarnya menarik itu, #TheCurseOfLaLlorona lagi-lagi menjadi bagian dari The Conjuring Universe yang tak berkesan dan mudah dilupakan.";27/04/2019;#TheCurseOfLaLlorona;n
1122143018130120000;josepsibuea;27 STEPS OF MAY. Salah satu film Indonesia yang langka dan mungkin tidak akan ada duplikasinya di masa akan datang. Tepuk tangan sama penulis naskah dan sutradaranya. Tonton segera film ini kalian akan dibuat terpukau sama akting Raihaanun. Merinding dan Terbaik! 4,5/5;27/04/2019;#stepofmay;p
1122905580895490000;Elbert_Reyner;"59. 27 STEPS OF MAY ★★★½
Pelan, sunyi dan surreal, #27StepsofMay is definitely not everyone’s cup of tea, tapi di balik itu, ada kisah yg membuka mata dan hati tentang bagaimana korban perkosaan berdamai dengan masa lalunya yg berhasil dihidupkan oleh performa bagus Raihaanun.";29/04/2019;#27StepsofMay;p
1122912108050380000;hanzRmax;#56. #Aftermovie materi cerita yang biasa, romansa kedua pemain terlihat manis namun tanpa ada rasa emosi dan apa yg mau disampaikan pun kagak jelas.. puncak konflik dan kejutan di akhir film yang bikin garuk kepala (1,5/5);30/04/2019;#After;n
1124364317858480000;lautankata;31. #Sekte (William Chandra, 2019) Obsesif dgn terlalu banyak referensi membuat film ini jatuh porak-poranda. Padahal elemen cerita & pemain cukup menjanjikan. Penyutradaraan-penulisan terseok, ditangani sembarangan Asmara Abigail yg kian berkilau jadi redup & hilang arah 4.5/10;04/05/2019;#Sekte;n
1125938184334870000;dmsramadhan;"Setengah perjalanan film #Sekte dimulai, bener-bener nggak tau maksud, arah, dan tujuan dari film ini. Ditambah lagi dgn kekakuan akting para pemainnya termasuk tokoh utama... Bahkan hampir walkout. Beruntung, menuju akhir film ini bisa dinikmati.

⭐ - (2,5/5)";08/05/2019;#Sekte;n
1127097417768130000;arulfittron;"85. Sekte (2019, William Chandra) ★★
Punya konsep dunia yang berpotensi menjadi sajian horor yg menarik, #Sekte sayangnya tak memperhatikan performanya hingga filmnya terkesan berputar-putar sendiri di sepanjang durasi. Belum lagi akting pemainnya yg bikin kening berkerut.";11/05/2019;#Sekte;n
1127250337193000000;Elbert_Reyner;"63. BRIGHTBURN ★★½
Mengusung premise “what if Superman is a bad guy”, #BrightBurn punya potensi untuk menjadi film origin story supervillain yang menarik. Tapi sayang, ia dihalangi oleh karakter2 datar dan naskah yang minim eksplorasi di sisi psikologis dan universe-nya sendiri";11/05/2019;#BrightBurn;n
1130089504046340000;arulfittron;"87. Roh Fasik (2019, Ubay Fox) ★
Selain seperti sebuah carbon copy dari Munafik, #RohFasik pun tak punya amunisi teror sebagai film horor. Bahkan, 90 menit film ini terasa sangat hambar. Yang menonjol hanya lantunan ayat dari Irwansyah yg indah tapi tak pada tempatnya. Hadeh";19/05/2019;#RohFasik;n
1131250565634110000;Elbert_Reyner;"65. ALADDIN ★★★★
Lupakan trailer-nya yang payah, #Aladdin versi live action ini tetap setia pada kemagisan animasi Disney-nya dengan modernisasi bagus pada plot dan karakternya, terutama Jasmine yang saya yakin akan menjadi figur princess yang inspiratif bagi banyak anak2.";23/05/2019;#Aladdin;p
1132195796059770000;irvanmuda;"38. Polaroid.

Berisik anjg! Ngagetin gak tapi berisik doang, sakit kuping gue. Untung pake disc 50% dari TIX #PolaroidMovie";25/05/2019;#PolaroidMovie;n
1133001464035430000;selliyamanto;47. #DownSwan penceritaan dan eksekusinya lemah. Potensi menjadi film yang baik disia-siakan dengan penggarapan yang tidak maksimal. Diawali dengan terburu-buru, untungnya semakin ke belakang agak membaik. Kalau ibarat makanan mah kurang bumbu 2,5/5;27/05/2019;#DownSwan;n
1135037782664010000;Elbert_Reyner;"68. MISS AND MRS. COPS ★★★½
Semacam The Heat versi Korea dgn chemistry kuat Ra Mi-Ran dan Lee Sung-Kyung sebagai duo tante-adik ipar yang beraksi sebagai detektif, #MissAndMrsCops berhasil mengangkat isu sosial soal perempuan dgn sajian ringan dan adegan aksi yang kocak parah!";02/06/2019;#MissAndMrsCops;p
1135595166805270000;Elbert_Reyner;"69. ALWAYS BE MY MAYBE ★★★★
Plotnya boleh klise, tentang CLBK dgn sahabat masa kecil, tapi berkat naskah cerdas, representasi Asian-American yg sensitif dan performa bagus Park/Wong, #AlwaysBeMyMaybe berhasil menjadi film rom-com bagus yg semakin langka di Hollywood saat ini.";04/06/2019;#AlwaysBeMyMaybe;p
1136477455059890000;adiryansjaxon;"47. Hit & Run (Ody C. Harahap, 2019)

Meski 'mood' filmnya kerap berubah, #HitNRunMovie layak diapresiasi untuk suguhan laganya yang tak disangka digarap begitu serius dengan bubuhan humor yang cukup. Joe Taslim & Tatjana adalah kunci. Fun! (3,5/5)";06/06/2019;#hitnrun;p
1136484211257270000;adiryansjaxon;"48. Ghost Writer (Bene Dion Rajagukguk, 2019)

Datang untuk dihibur lewat komedinya dan keseraman dari aspek horornya, #GhostWriterMovie tak disangka tampil apik memadukan keduanya dengan amat baik. Juga ada drama yang jadi kejutan manis menutup film ini dengan hangat. (4/5)";06/06/2019;#GhostWriterMovie;p
1137040430971870000;adiryansjaxon;"50. Single Part 2 (Raditya Dika, 2019)

Betah dengan komedi 'jomblo' yang masih cukup lucu, Dika lewat #SinglePart2 mencoba menawarkan pendewasaan. Sayang, durasi sepanjang itu dihabiskan untuk bertele-tele, membuat sulit untuk bisa bersimpati pada si karakter utama. (2,5/5)";07/06/2019;#SinglePart2;n
1137700870689150000;selliyamanto;49. #Kuntilanak2 berharap lebih untuk menghasilkan tontonan yang menyeramkan. Apa daya semua itu hanya angan saja. Plotnya lemah begitu pula eksekusinya. Atmosfer seram tidak dibangun secara konsisten. Rizal Mantovani harus mencari formula baru lagi. Hambar.  2,5/5;09/06/2019;#Kuntilanak2;n
1137703206052430000;selliyamanto;51. #HitNRunMovie film yang menghibur. Karakternya kuat dan fresh. Banyolan receh dipadu dengan action yang mumpuni, dicampur lagi dengan drama yang tidak bisa dipandang sebelah mata. Paket lengkap dan menyenangkan. Daebakkk!!!! 4/5;09/06/2019;#HitNRunMovie;p
1137705908920690000;selliyamanto;53. #Single2 durasinya kepanjangan membuatnya bertele-tele dalam menuturkan cerita. Banyolannya kadang tepat sasaran, tapi kebanyakan tidak. Dramanya masih ok. Tapi tidak sekuat yang pertama. Soundtracknya bagus walau seringnya ditempatkan dengan tidak pas. Lumayan menohok 3/5;09/06/2019;#Single2;n
1138069582487270000;Banumustafa24;"51. Single Part 2 (⭐ : 2,5/5)

Berharap bagus seperti film pertamanya, #SinglePart2 justru mengalami penurunan cukup drastis dikarenakan ceritanya yang lamban dan bertele-tele, karakter Ebi pun juga tampak sengaja dibuat bodoh sehingga terasa membosankan.";10/06/2019;#SinglePart2;n
1138130089315480000;Elbert_Reyner;"72. THE PERFECTION ★★★★
Sudah lama rasanya tidak nonton film se-fun #ThePerfection ini; sebuah psychological thriller seputar dunia musik dan cinta yang tak hanya penuh darah tapi juga twist berlapis yang akan membuatmu tersenyum lebar sepanjang film. Wajib tonton di Netflix!";11/06/2019;#ThePerfection;p
1138365798395720000;irvanmuda;"41. Ghost Writer.

Seremnya dapet. Lucunya banyak di hampir tiap scene tapi gak bikin gumoh dan bosen. Sedihnya juga pas buat di akhir. Intinya terhibur! Paling ngeselin obrolan Acho sama Arie 😂

Nonton yg sangat tidak terencana dan dadakan jadi telat masuk 😌 #GhostWriterMovie";11/06/2019;#GhostWriterMovie;p
1138852419628980000;Elbert_Reyner;"73. SVAHA: THE SIXTH FINGER ★★★
Mengangkat tema religi, anak iblis, sampai pembunuhan berantai dalam satu film, #Svaha sayangnya berakhir menjadi film horror kelewat ambisius dgn narasi menggurita ke mana2 yg akan lebih sering membuatmu mengernyitkan dahi drpd bergidik ngeri.";12/06/2019;#Svaha;n
1139556486768540000;Elbert_Reyner;"74. DARK PHOENIX ★★★
Minimalis, berskala kecil, dan punya feel berbeda dari film X-Men lainnya, #DarkPhoenix ini memang lebih layak disebut sebagai film spin-off karakter Jean Grey daripada penutup saga X-Men. Cukup enjoyable meski forgettable, tapi masih jauh dari kata jelek.";14/06/2019;#DarkPhoenix;p
1141009924064810000;Elbert_Reyner;"75. THE SECRET LIFE OF PETS 2 ★★★ 
Hadir seperti 3 film pendek yang dijahit paksa menjadi satu film memang membuat #pets2 ini terlihat seperti sekuel tidak penting. Tapi di balik itu, tetap ada keseruan, humor, dan hati yang membuat film ini, somehow, masih fun untuk ditonton.";18/06/2019;#pets2;n
1141361216020850000;Elbert_Reyner;"76. MEN IN BLACK INTERNATIONAL ★★½
Pasangan Asgardians in Black kita sudah berusaha untuk tampil seasyik mungkin di sini, tapi tanpa excitements, plot, dan adegan aksi yang berenergi, masih sulit rasanya buat kita untuk berpaling dari trilogy-nya Will Smith dan Tommy Lee Jones";19/06/2019;#MenInBlackInternational;n
1142114113151060000;Elbert_Reyner;"77. TOY STORY 4 ★★★★½
Hadir tak kalah seru, kocak, dan mengharukannya dengan film2 terdahulu, #ToyStory4 berhasil mengangkat kisah personal Woody di dunia barunya tanpa Andy dengan pesan persahabatan yang kuat dan narasi luar biasa yang lagi2 melampaui ekspetasi tinggi kita.";21/06/2019;#ToyStory4;p
1142758169149460000;selliyamanto;55. #XMenDarkPhoenix mungkin bukan film yang sempurna tapi rasa kesenangan melihat kemampuan para mutan yang menggiurkan itu masih sama ketika nonton film pertamanya. Sayangnya film ini menjadi anti klimaks untuk seri film xmen. Eksekusinya nanggung. Jean on fire 3/5;23/06/2019;#XMenDarkPhoenix;n
1142759876411570000;selliyamanto;56. #ToyStory4 walau penceritaannya kurang mulus terutama di pertengahan, film ini mampu membuat saya berasa nostalgia. Tapi sayangnya saya merasa kehilangan magis dari film2nya terdahulu. Walau saya masih bisa merasakan kehangatan dan keseruannya. 3,5/5;23/06/2019;#ToyStory4;n
1143001765798820000;Elbert_Reyner;"78. PARASITE ★★★★½
#Parasite adalah campuran berbagai genre yang sebenarnya tak serasi: komedi, thriller, dan drama keluarga, namun berhasil tersaji begitu memikat dalam satu utas narasi unik soal kritik sosial di mana misteri dan twist-nya tersembunyi rapi di setiap sudut.";24/06/2019;#Parasite;p
1143146557681700000;dmsramadhan;"Sepanjang durasi kurang lebih 92 menit, gak mampu bikin ketawa semenit pun. Jokes receh nan garing ditambah dgn segala kebodohan-kebodohan yg ada, khususnya para tokoh. Rasanya beneran pengen cepet keluar dari studio.

⭐ - (1,5/5)";24/06/2019;#MendadakKaya;n
1143445263433940000;hanzRmax;"#78. #MenInBlackInternational walau visualnya oke gak bisa menutupi cerita yang lemah dan membosankan.. twist ny pn kurang segar dan mudah ditebak.. nonton ini berharap cepat kelar filmnya.. (2/5)
";25/06/2019;#MenInBlackInternational ;n
1144324180269120000;"film_bioskop
";"#SabyanMenjemputMimpi
⭐️⭐️ / 5 stars
➕
Fan service bagi Sahabat Sabyan.
Presentasi lagu-lagu Sabyan Gambus yang easy listening.
➖
Eksplorasi plot agak miskin.
Banyak subplot tumpang tindih.
Tak ada character insights yang jelas.
Tidak dibekali pesan inspiratif layaknya biopik.";28/06/2019;#SabyanMenjemputMimpi;n
1144934906822210000;irvanmuda;"45. Annabelle Comes Home.

Cerita meeehh. Jump scare cuma berasa 2x. Udah tau bakal jelek sih cuma yaudah pake promo TIX ini. Udah tiket disc eh dapet vocer 25k lagi mayan. #AnnabelleComesHome";29/06/2019;#AnnabelleComesHome;n
1145011564686140000;Elbert_Reyner;Sebagai political espionage thriller, #AnnaMovie memang tak tanggung2 merangkai plot super rumit yang tak jarang terasa keasyikan sendiri dengan twist2nya. Untung film ini masih punya Sasha Luss dan action stylish yang membuatnya tetap menyenangkan untuk ditonton;29/06/2019;#AnnaMovie;p
1145306825878720000;;"82. MURDER MYSTERY ★★½
Misteri pembunuhan di kapal mewah bertemu dengan komedi ala Adam Sandler, #MurderMystery sayangnya masih belum lepas dari jokes garing dan plot ala kadarnya yang seolah sudah lekat dengan film2 Sandler. Untung saja performa Sandler-Aniston masih asyik.";30/06/2019;#MurderMystery;n
1146040380728590000;selliyamanto;59. #MendadakKaya jauh dari kata menghibur. Yang membuat film ini tidak terjerembab lebih kacau lagi ada pada akting Dwi Sasono. Jokesnya banyak yang meleset. Sepanjang film saya mengerutkan dahi dan memandang jam di hp. Membosankan 2/5;02/07/2019;#MendadakKaya;n
1146041653402070000;selliyamanto;60. #ParasiteMovie saya akui ini film terbaik dan terbangke di tahun 2019 sampai dengan saat ini. Premisnya menarik. Penuh dengan bumbu yang sedap di setiap adegan. Setiap elemen di dalamnya solid. Memukau!!!! Daebaaakkkkk!!!! 4,5/5;02/07/2019;#ParasiteMovie;p
1146475429152210000;Elbert_Reyner;"83. SPIDER-MAN FFH ★★★★
Penuh duka & tribute emosional u/ fallen heroes kita tak serta-merta membuat perjalanan Peter menuju kedewasaan ini kelam.FFH justru menyajikannya dgn jenaka,lengkap dgn aksi seru & kejutan dahsyat yg membuat kita tak sabar menanti babak MCU berikutnya";04/07/2019;#spidermanffh;p
1147541584994390000;irvanmuda;"47. Spider-Man: Far From Home.

Di awal ada scene yg lucu tapi sedih. Masih menghibur. Cuma beberapa scene CGI nya kaya masih kasar. Paling suka tiap scene Ilusi. Sama ada 2 credit scene tungguin sampe mentok!  #SpiderManFarFromHome";06/07/2019;#SpiderManFarFromHome;p
1149494232425430000;arulfittron;"113. Ikut Aku ke Neraka (2019, Azhar Kinoi Lubis) ★★
#IkutAkuKeNeraka punya intensi menjadi sebuah film horor yang digarap baik secara teknis. Hanya saja, naskah dan pengarahannya membuat film ini tak bertemu dengan intensinya. Horornya tak mencekam dan menjemukan.";12/07/2019;#IkutAkuKeNeraka;n
1149710854255860000;Elbert_Reyner;"84. CRAWL ★★½
Berbekal visual effects ala kadarnya dan premise bencana alam dengan buaya ganas, #CrawlMovie sebenarnya punya pesona kuat sebagai film thriller monster kelas B yang sayangnya banyak diganggu oleh drama keluarga tidak penting yang berkali2 mengendorkan pace-nya.";12/07/2019;#CrawlMovie;n
1150580891007140000;Elbert_Reyner;"85. THE HUSTLE ★★½
Penampilan pasangan Anne Hathaway-Rebel Wilson memang asyik di film tentang aksi sekelompok con artists menipu para lelaki kaya ini, tapi chemistry bagus saja tidak cukup untuk menutupi kelemahan fatal di naskahnya yang miskin kreativitas dan tidak lucu.";15/07/2019;#TheHustle;n
1150743903789670000;selliyamanto;62. #iqromyuniverse kalau ibarat orang pacaran tuh, lagi digantungin hubungannya. Sama kayak film ini, eksekusi cerita ke bentuk visualnya serba nanggung. Ceritanya pun tidak tersalurkan dengan baik juga pada akhirnya. Hambar. 2,5/5;15/07/2019;#iqromyuniverse ;n
1150748829378980000;selliyamanto;65. #AnnabelleComesHome cara menakut-nakutinya yang sudah usang tidak membuat film ini menyeramkan. Juga cerita yang tidak berkembang dengan baik di sepanjang durasi membuat film ini membosankan. Tapi kelucuan dalam film ini masih bisa sedikit membawa angin sejuk. 2,5/5;15/07/2019;#AnnabelleComesHome;n
1151511149248070000;Elbert_Reyner;"86. THE LION KING ★★★½
Jon Favreau tampak tak berani mengutak-atik naskah versi animasinya dulu dan lebih berfokus di visual megah serba realistis yang, sayangnya, secara tak langsung menenggelamkan ekspresi dan emosi karakternya. It’s still a good movie, but not as magical.";17/07/2019;#thelionking;n
1151717476499150000;irvanmuda;"49. Kingdom (Series).

Gak begitu suka film-film tentang kerajaan gitu. Tapi karna ini soal Zombie ya jadi mau nonton. Ada 6 eps tapi baru mulai seru bangetnya pas eps 4. Mesti banget nunggu season 2 nya ini mah. #Kingdom";18/07/2019;#Kingdom;n
1151812143307600000;Banumustafa24;"61. Dilarang Menyanyi di Kamar Mandi (⭐ : 2,5/5)

#DilarangMenyanyiDiKamarMandi memiliki pesan yang kuat mengenai berpikir kritis sebelum berprasangka lewat komedi satirnya. Namun konklusi dari gagasan yang diceritakan cenderung singkat dan kosong.";18/07/2019;#DilarangMenyanyiDiKamarMandi;n
1152456350238040000;Elbert_Reyner;"87. DUA GARIS BIRU ★★★★
Lebih dari sekedar film remaja MBA yang nikmat ditonton, naskah dan directing bagus Gina S. Noer juga berhasil membuat #DuaGarisBiru menjadi film penting soal parenting dan konsekuensi pilihan hidup dgn kedalaman emosi dan perspektif yang membuka mata.";20/07/2019;#DuaGarisBiru;p
1153207250728540000;hanzRmax;"#93. #00Mhz alih"" menyeramkan yang ada film ini sangat garing dan membosankan.. hantu ny pn buatan komp gak ada seram"" nya.. ide cerita dan jump scare nya pun uda basi banget.. (2/5)";22/07/2019;#00Mhz;n
1153282630214790000;selliyamanto;66. #CrawlMovie film ini mampu membuat saya tidak nyaman duduk di kursi bioskop dan selalu mengumpat di hampir sepanjang durasi. Film yang menegangkan sekaligus mengerikan. Penggarapannya solid. Fun. 3,5/5;22/07/2019;#CrawlMovie;p
1153287016173280000;selliyamanto;68. #DiLarangMenyanyiDiKamarMandi film ini mempunyai premis menarik. Cerita keresahan para istri yang para suaminya punya suatu imajinasi yang gila digambarkan dengan baik. Awalnya memandang sebelah mata film ini, justru mendapati diriku menikmati setiap menitnya. Bagus 4/5;22/07/2019;#DiLarangMenyanyiDiKamarMandi;p
1154054580583310000;Elbert_Reyner;"89. STUBER - ★★★
Memang tak ada yang istimewa dengan eksekusi maupun plotnya yang cenderung kopong itu, tapi pasangan kocak Kumail Nanjiani dan Dave Bautista ini sudah cukup untuk membuat #Stuber menjadi sebuah buddy movie yang enjoyable untuk ditonton dari awal sampai akhir.";24/07/2019;#Stuber;p
1154798439504330000;Elbert_Reyner;"90. MA - ★★½
Pernahkah kamu berprasangka buruk & menyakiti orang hanya karena penampilan/warna kulitnya? Inilah yg ingin disampaikan #Ma. Tapi minimnya eksplorasi dan alurnya yang lambat membuat #Ma gagal menampar penonton ataupun sekedar menjadi revenge thriller yg menegangkan";26/07/2019;#Ma;n
1155150760541180000;Elbert_Reyner;"91. DETECTIVE CONAN: THE FIST OF BLUE SAPPHIRE - ★★★
Punya setting mewah di Singapore hingga kemunculan karakter fan favorite seperti Kaito Kid dan Kyogoku rupanya tak bisa membuat Conan Movie 23 ini lepas dari kasus yang klise dan membosankan. Untung 3rd act-nya seru sekali!";27/07/2019;#DETECTIVECONANTHEFISTOFBLUESAPPHIRE;n
1155448649293240000;selliyamanto;69. #DetectiveConanTheFistOfBlueSapphire belom mampu menyuguhkan petualangan yang seru. Ceritanya lemah begitu pula eksekusinya. Untung komedi ala Conan menyelamatkannya dari keterpurukan yang lebih dalam. Mulai kehilangan sentuhan magis. 2,5/5;28/07/2019;#DetectiveConanTheFistOfBlueSapphire;n
