id;user;rawTweet;tweetDate;title;ulasan
1199007815320260000;hoiriyyaa;"Gak nyesel nonton film ini 😭😭😭😭 seru pokoknya dah
Pengen nonton lagi 😥😥
#FORDvFERRARI";25/11/2019;#FordvFerrari;y
1199008044085960000;ms_skyee;"“ I think women can do anything.”
Nice sih. Masih bisa dinikmati tapi terasa kurang aja. Emang gak high expectation juga. Overall cukup 👌
#CharliesAngels https://t.co/a5L3W7JUyH";25/11/2019;#CharliesAngels;y
1199008189200520000;akbarhprabowo;Entah karena mood-nya hilang gara-gara tiket ketinggalan, atau film #CharliesAngels emang boring. Aku berasa nonton film laga komedi yg bertaburan bintang tp nanggung. Ceritanya naik-turun berkali-kali sampe bosen nungguin filmnya kelar. Oya, adegan berantemnya juga canggung.;25/11/2019;#CharliesAngels;y
1199009783266690000;ChelseaBerlian1;"Bukan ngeri hantu nya tp pusing liat adegan sadis2nya tapi baguss yaudahlah bingung mo ngomong apa :"") @RapiFilm #RatuIlmuHitam https://t.co/IVvhVHIckN";25/11/2019;#RatuIlmuHitam;y
1199010099571770000;akbarhprabowo;Tinggal nonton #FORDvFERRARI yg menurut beberapa teman filmnya bagus.;25/11/2019;#FordvFerrari;n
1199023287377880000;pintauly18;Makasih Udh buat tersedansedan 😭😭😭 #KimJiYoungBorn1982 https://t.co/zSzPqTwo3Q;25/11/2019;#KimJiYoungBorn1982;n
1199070405551510000;aedey;"#Loveisabird ★★★, berbeda dengan film terakhirnya berjudul Terpana yg mengangkat topik berat sehingga terkesan mengalienasi penontonnya, kali ini Richard Oh kembali dengan tema lebih ringan &amp; sejujurnya lbh mudah diikuti untuk kemudian mampu memberikan sajian alternatif yahud https://t.co/Us9pdB0bGU";25/11/2019;#LoveIsABird;y
1199097546473290000;tikagecin;"@tunggalp Wow. Sampe ga bisa ngomong. Terlalu sedih denger ucapan yg keluar dari mulut si ibuk so called dukun ini. 
After watching #KimJiYoungBorn1982 and now this...";25/11/2019;#KimJiYoungBorn1982;n
1199102584063080000;awaliasista;"Seneng bgt sama hubungan suami istrinya #KimJiYoungBorn1982 

“Kita cari jalan keluar terus”

🥺🥺🥺 https://t.co/Npr7UpnuqH";26/11/2019;#KimJiYoungBorn1982;n
1199145349119540000;hanzRmax;"Film yang tayang rabu besok ini banyak benar.. #TheGoodLiar #guiltbydesign #reside #DarkWaters #peenak
paling prioritas ni harus nonton #Guiltbydesign krn show nya cuma ada 2x z 😂";26/11/2019;#PeeNak;n
1199172702377890000;Dam_Prat;"Sori rada telat nihhh! Langsung gaspol show pertama, malamnya kita review di @MovieFreakBTV :)

#KimJiYoungBorn1982 https://t.co/No69NrCxJL";26/11/2019;#KimJiYoungBorn1982;n
1199181356657340000;MNCP_Movie;"Ayo jangan sampai ketinggalan nonton film #99NamaCinta HARI INI! Cek bioskop-bioskop @CGV_ID pada image berikut!

Ajak keluarga dan teman-teman kalian ikutan nonton! Annyeong Haseyo! 💙 https://t.co/IQIoJyEhWk";26/11/2019;#99NamaCinta;n
1199184686716570000;hestymchsn;Disaranin nonton berdua biar bisa diskusi setelahnya. Tapi kalo aku sih nonton sendiri sambil bawa tissue beli di guardian +1000 dapet 2 #KimJiYoungBorn1982;26/11/2019;#KimJiYoungBorn1982;n
1199213200744430000;asiahnh;"Pemenang giveaway edisi #KimJiYoung:

@dindaaay (2 tix)

@sianidainstan @venniem @akbaralams (@ 1 tix)

Boleh minta tolong DM aku yaa.

Terima kasih untuk semua yang udah ikut. Semoga tetep nonton ya. Nggak akan nyesel! Thanks to @featpictures for bringing #KimJiYoungBorn1982";26/11/2019;#KimJiYoungBorn1982;n
1199222764118230000;wkkwkkwkkk;Film #TheGoodLiar tayang 27 November 2019 di bioskop 🤗 https://t.co/DLh0bGWZcd;26/11/2019;#TheGoodLiar;n
1199224327805160000;kimci_96;Mau nonton #KimJiYoungBorn1982 dulu...;26/11/2019;#KimJiYoungBorn1982;n
1199243315780050000;solotrustcom;"Jatuh dari Kuda Hingga Kena Tampar Betulan, Begini Serunya Syuting Nagabonar Reborn.

#nagabonarreborn
#nagabonar
#film";26/11/2019;#NagabonarReborn;n
1199248249485280000;HangOutIndo;"Chadwick Boseman berperan sebagai seorang detektif dalam film terbarunya, 21 Bridges. 

Selengkapnya di https://t.co/XYvTeEL8xC
#21Bridges #HangOutIndo #MovieReview https://t.co/DZryAjP8HQ";26/11/2019;#21Bridges;n
1199260594647330000;giraffagallus;Parah sih ini film #KimJiYoungBorn1982 10/10 !! I 100% can relate!!! https://t.co/XoHBJqvCr3;26/11/2019;#KimJiYoungBorn1982;y
1199266995549680000;SiUwie_;Akhirnya ada waktu juga buat nonton... #kimjiyoungborn1982 https://t.co/t5PDCrUElg;26/11/2019;#KimJiYoungBorn1982;n
1199268186786410000;milkyseas;#FORDvFERRARI keren banget!!! selama nonton mikir “kalo nontonnya sama ayah pasti seru”☹️;26/11/2019;#FordvFerrari;y
1199272463277780000;Dhiyaarizqi21;"Review lagii
#CharliesAngels 

Mengesampingkan omongan org2 tentang film ini yg katanya alur ceritanya gampang ketebak. tapi serius deh cast2nya epic semua mulai dari kristen stewart, naomi scott, ella balinska semuanya pas bgt jadi angels. 6.5/10 https://t.co/CNpZgzlNmn";26/11/2019;#CharliesAngels;y
1199281676548880000;hnihanii;Sangat worth buat ditonton,tumbenan nonton film korea bukan karena pemainnya tapi karena emang alur ceritanya bagus,dan beneran ceritanya  dari realita nyata kehidupan, bikin mewek, dan mental problem yg diangkat benerann menjiwaiiii :( baguss banget👌 9/10 #KimJiYoungBorn1982 https://t.co/iMmDZ4Dq7p;26/11/2019;#KimJiYoungBorn1982;y
1199285369012790000;dewa_film;Soal Charlies Angels mincao juga dah nonton sih, dan kecewa juga, karena apa yah, pilemnya serba nanggung di mana2. Elizabeth Banks belum mampu bikin film action keknya. Untuk genre yg setipe, sy membandingkan dengan Kingsman #MovieReview #CharliesAngels #penikmatfilm #dewafilm;26/11/2019;#CharliesAngels;y
1199285821104250000;ahessa0901;"Bingung mau nonton #RumahKentangTheBeginning dulu ato #RatuIlmuHitam dulu

Mau nonton tapi duit sama waktunya nda ada hhhh:((";26/11/2019;#RatuIlmuHitam;n
1199291956943180000;HitMakeStudios;"WARGA BOGOR siap-siap akan menjadi kota yang memasuki #RumahKentangTheBeginning berikutnya!⠀

Sampai jumpa besok, Rabu (27/11) Meet &amp; Greet lalu nonton bareng bersama para cast Rumah Kentang: The Beginning di @cinema21 @MallBTMBogor 

Ajak teman kamu sebanyak-banyaknya ya 🙌⠀ https://t.co/fAVYJYw12l";26/11/2019;#RumahKentangTheBeginning;n
1199295677605360000;alvinxi123;Yess #GuiltbyDesign kebagian yg show pagi 👍 https://t.co/T4ZXQ1Jivy;26/11/2019;#GuiltByDesign;n
1199299546146200000;ArindaaVcs;"Open vcs. Bertarif 100k / jam sayy. 
No basa basi yaaaa
Wa : 083163911699
Jangan order kalau ragu yaaa! 
#vcscrot #kamisambyar #99NamaCinta #Malaysia #jakartaBo #memekmulus #Jokowi 
#vcsbugil  #vcscrot #vcswhatsapp #vcsreal #vcshot #vcsindonesia #Malaysia #papdepanmu https://t.co/yHbvYMi17W";26/11/2019;#99NamaCinta;n
1199300853330400000;rakhmadrmdhn;"55. Ratu Ilmu Hitam (2019) #RatuIlmuHitam 
ngiluuu... bikin sakit perut, mual, capek juga...
gore dapet, horor dapet, tapi cerita b aja.
6.5/10 https://t.co/U8gxjgMGE8";26/11/2019;#RatuIlmuHitam;y
1199302895956480000;GTPNagaBonar;"Nonton bareng Ibu Puan Maharani dan para Pemain, Produser, dan Sutradara kemarin 🎬 🎥
.
#nagabonarreborn
#filmindonesia
#komedi
#komediromantis
#filmindonesia21november
#filmindonesianovember https://t.co/8j72AwYOTE";26/11/2019;#NagabonarReborn;n
1199303203533150000;riyanrenardi;"Ford V Ferrari, 2 jam yg asik juga ternyata sebagai penggemar mobil""an #FORDvFERRARI";26/11/2019;#FordvFerrari;y
1199307281138990000;jovan_weez;Mewakili @NontonmuluR dalam media screening film Knives Out yang tayang reguler Jumat, 29 November 2019 #KnivesOut https://t.co/6jzVV1Np9l;26/11/2019;#KnivesOut;n
1199310222294040000;rcahyantari;yampuun denger lagunya aja gw nangis :((( #KimJiYoungBorn1982 https://t.co/se7q3skKOJ;26/11/2019;#KimJiYoungBorn1982;n
1199312674300940000;f_tarmizie;20. #KimJiYoungBorn1982 bela belain nonton pulang kerja takut udah turun layar ❤ https://t.co/ppC15Nhj69;26/11/2019;#KimJiYoungBorn1982;n
1199334576440470000;ruthvalen;I think every woman can relate to #KimJiYoungBorn1982 yaaampuunn please atulah ini kudu banget ditonton oleh seluruh masyarakat indonesia;26/11/2019;#KimJiYoungBorn1982;n
1199335483848850000;Nadiadwiyandari;Ini film bikin banjir air mata, keluar dr bioskop mata merah wkwk 😂 #KimJiYoungBorn1982 https://t.co/oJRchIFCbh;26/11/2019;#KimJiYoungBorn1982;y
1199339628332860000;dildillay;@cinepolisID @SonyPicturesID Semoga menang~~~~~ #charliesangels https://t.co/3xpBIGeoE1;26/11/2019;#CharliesAngels;n
1199341427576030000;naomiratrianti;Kuat banget karakter si Ken Miles, aku berasa kayak tetangganya saking hidupnya karakter dia. Cuma untukku agak kelamaan ditandai dengan mata yg udah sakit capek ngeliat. Sebenernya karna lupa ngga bawa kacamata sih 😎 #FORDvFERRARI;26/11/2019;#FordvFerrari;y
1199341715154330000;Film4Kata;"Gila, keren banget filmnya!

#KnivesOut https://t.co/raOBzLz5ym";26/11/2019;#KnivesOut;y
1199345282271460000;TarizSolis;Sineas Korea Selatan ini memang juara dalam hal mempermainkan emosi. Menonton #KimJiYoungBorn1982 dan air mata mengalir dengan derasnya. https://t.co/XHxCZeCkEv;26/11/2019;#KimJiYoungBorn1982;y
1199346260748070000;podngopisusu;"Setelah nonton Let it Go 2 ...

Gue gatau apa yang gue rasa kurang cuma, tetep masih belum bisa ngalahin frozen yang pertama gitu

#Frozen2 https://t.co/zSScaOwCZk";26/11/2019;#Frozen2;y
1199347721770910000;hxhifatun;Olaf sumpah kelakar❄☃️ #Frozen2  #olaf;26/11/2019;#Frozen2;y
1199349623027950000;f_tarmizie;"Se-depresi itu rasanya nonton #KimJiYoungBorn1982 semoga semua istri yang mengalami hal yang sama punya support system yang sama seperti ini. Semoga semua suami mau ""aware"" tentang istrinya kayak suami si Kim.";26/11/2019;#KimJiYoungBorn1982;n
1199350567375510000;gemindhiseyes;Wah #KimJiYoungBorn1982 ...aside dari abang Gong Yoo.. tapi..wah bagus..;26/11/2019;#KimJiYoungBorn1982;y
1199351387034770000;stylesbyun23;SUMPAH FILM #Frozen2 SERU PARAH! GILA SIH FILM KARTUN BISA SEBAGUS ITU, BENER BENER KEK NYATA! SEDIH NYA DAPET, SENENG NYA DAPET, PERJUANGAN NYA JUGA DAPET! ELSA SAMA ANNA EMANG DABEST PARAHHHHH!! LIKE BANGET SAMA FILM NYA😭❤❤❤;26/11/2019;#Frozen2;y
1199352783725450000;ypypm_ypypm;Pokonya berkesan banget dsanubari ati terdlm, touchy dalem bgt #FORDvFERRARI;26/11/2019;#FordvFerrari;y
1199353036662920000;klbryl;"Entah karena peran sang aktor atau karena karakter dan kepribadian seorang Carroll Shelby, pokoknya love dah~
#FORDvFERRARI";26/11/2019;#FordvFerrari;y
1199353714806360000;ypypm_ypypm;Bsok nonton lg ah, smpe poaskee paripurnaa #FORDvFERRARI;26/11/2019;#FordvFerrari;n
1199356185402450000;akbaralams;"Semuanya berawal dari beranda youtube tentang konten review film #KimJiyoung #KimJiYoungBorn1982 dengan judul konten yg makin bikin penasaran “Kim Ji Young, salah satu film penting di 2019” 
Karena udah diwanti-wanti oleh beberapa akun film, kalau film ini bakal ilang di bioskop. https://t.co/YZvNrQWIT0";26/11/2019;#KimJiYoungBorn1982;n
1199356615440260000;AleeyaaBatrinax;omg guys lupa nak cakap frozen was guddddddd sumpah ngl 😩😩😩❤️❤️❤️❤️❤️❤️❤️ #Frozen2;26/11/2019;#Frozen2;y
1199357344770960000;ditrasandia;IMHO, part ini berhasil bikin Olaf ttp sukses jadi one of scene stealer in #Frozen2 selain part Kristoff tetiba bikin his own music video, lost in the woods hahaha so hilarious! Dan ya, Elsa cantik bgt dan bajunya super bagus disini https://t.co/V3hQAc9O0y;26/11/2019;#Frozen2;y
1199358389534410000;ourlife_ourpage;nge #Frozen2  duluu ⛄ outfitnya bikin salfok, gemes2 semuaaa ❄❄❄ https://t.co/eCjULUrupW;26/11/2019;#Frozen2;n
1199359101328740000;nurshadak007;Demam aaaaaaaaa cerita frozen aku rasa sampai sekarang aku asyik dengan aaaaa tu #Frozen2 #IntoTheUnknown https://t.co/L182ZV4ccG;26/11/2019;#Frozen2;y
1199359710484260000;ftesza;"Abis nonton #Frozen2, dan BAGUS! ga expect apapun krn emang bukan film favorit yg ditunggu2, tapi jujur bagus.
Lucu, nyenengin, apalagi Olaf dan Kristoff 🤣 ga jelas banget 2 makhluk itu ya allah.
Gambarnya superb! ceritanya juga bagus, value-nya banyak buat anak2.";26/11/2019;#Frozen2;y
1199359730063330000;ftesza;"Btw, lagunya Kristoff yang Lost In The Woods bagus. 

dan dinyanyiin sama Weezer juga ❤️ #Frozen2 
https://t.co/0grDxmaSdB";26/11/2019;#Frozen2;y
1199360142413680000;ftesza;eh lupa. ada sedikit post credit scene-nya di akhir film. 😁 #Frozen2;26/11/2019;#Frozen2;n
1199362248650570000;raden_bay;#Midway #pearlhabor film sejarah epic lah. tapi nonton yang pearl harbor dulu sih biar nyambung dikit https://t.co/7wxxSFQWDC;26/11/2019;#Midway;y
1199362932582170000;mutianurulo;"Into the unknown
Into the unknown
Into the unknown~

Belum terlalu suka lagunya tapi terus terngiang ngiang tanpa sadar, 
btw film Beku 2 alias #Frozen2 bagus kali woi.. Iya tau telat wkwk
Rate 10/10
#Anna #Elsa #olaf #KristoffAndSven https://t.co/c1N3w1yRgW";26/11/2019;#Frozen2;y
1199367849862550000;setengahsuci;"Paling ngakak itu pas Kristoff melow gara2 Anna, nyanyi ala2 drama dan itu geli banget yakin. Paling sedih ya pas Olaf mati, aku nangis ampe film dah selese. Ke kamar mandi cuma buat nangisin Olaf. Huhuhu. 

#Frozen2 
#frozen";26/11/2019;#Frozen2;y
1199371395848810000;ajijavajava;#FORDvFERRARI 30 menit awal masih bingung ceritanya, tokoh2nya, semakin lama makin tahu kalo nih film tentang persaingan bisnis perusahaan mobil Ford vs Ferrari;26/11/2019;#FordvFerrari;n
1199372380260270000;mrifqi_s;"[REVIEW FROZEN II]

Dari segi cerita, sekuel yang menceritakan asal mula kekuatan Elsa ini tidak punya tawaran berbeda ttg sebuah sekuel

#ResenQi #Frozen2 #ResensiFilm https://t.co/jyI5bZEt2g";26/11/2019;#Frozen2;y
1199372386799190000;mrifqi_s;"Lagu ""Into the Unknown"" sepertinya belum cukup kuat untuk mengalahkan ""Let it Go"". Salah satunya karena formula dua lagu pamungkas ini persis. Bahkan dg karakter yg sama #ResenQi #Frozen2 #ResensiFilm";26/11/2019;#Frozen2;y
1199372389777230000;mrifqi_s;Hanya ada sedikit callback dari Frozen, penonton tetap bisa mengikuti cerita walaupun tanpa menonton film pertamanya #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199372396018310000;mrifqi_s;Hal menarik dari cerita ini adalah keluguan Olaf, penampilan mengejutkan dari Kristoff yg berduet dg seseorang, dan tampilan Elsa #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199372402116840000;mrifqi_s;Olaf merepresentasikan pemikiran anak kecil yg ingin menjadi dewasa. Lucu dan ironi, mengingatkan kita dg pemikiran masa kecil #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199373663226610000;mrifqi_s;Salah satu Moen terkocak adalah ketika Kristoff berduet, agar kalian mendapatkan sensasi yg sama, aku akan bungkam dg siapa dia berduet #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199373701180870000;mrifqi_s;Penampilan Elsa cukup memukau. Bukan hanya dia, Anna juga. Tampil lebih dewasa dan cantik, Disney memang tidak diragukan mengenai hal itu #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199373703164740000;mrifqi_s;Tapi sekali lagi, tidak ada hal baru yg disajikan. Frozen II tetap berfokus pada Elsa. Lalu Anna dan Kristoff berjuang bersamanya. Frozen kali ini tetap dingin #ResenQi #Frozen2 #ResensiFilm;26/11/2019;#Frozen2;y
1199377868720980000;mrifqi_s;Di sisi lain, Matt Damon mampu mengimbangi sbg Carroll Shelby. Keterikatan keduanya serasa begitu kental, cerita bromance sepanjang film begitu mengasyikkan #ResenQi #FORDvFERRARI #ResensiFilm;26/11/2019;#FordvFerrari;y
1199383517966120000;nrnfrzana;"yeayy Frozen 2 ✔️ Cantiknyaaa Elsa &amp; Anna 🤩😍🥰 #Frozen2";26/11/2019;#Frozen2;n
1199384033152510000;bung_harry;"#latewatch #FORDvFERRARI
Memuaskan. LeMans 66 scene-nya goks persis kayak aslinya. Damon &amp; Bale top. https://t.co/dODSrDsZX1";26/11/2019;#FordvFerrari;y
1199391462477090000;dwstna;Film #kimjiyoungborn1982 menurutku film yang keren, relate dengan keadaan yang telah dilalui kebanyakan wanita setiap harinya. Mengangkat masalah: gender equality, woman discrimination, feminism, patriarchal society, mom shaming, depressions and health mental issue. ---;26/11/2019;#KimJiYoungBorn1982;y
1199463974829350000;genkichu;"Sukses bikin nangis berjamaah..🙈🙈🙈
#KMovie #KimJiYoungBorn1982 #JungYuMi #GongYoo #Drama #Psychological #LotteCultureworks https://t.co/ldpIvAxvNF";27/11/2019;#KimJiYoungBorn1982;n
1199469920737640000;syidhiqarahman;Demi apa #KnivesOut gak tayang disini 😒;27/11/2019;#KnivesOut;n
1199479008116780000;ardiyanuardi94;"... Delano Daniel ...
Pelukanmu w / @delanorijke 👬 congratulations 👏 Terima Kasih ya senang sayang #DelanoDaniel 🙏😃😊 Nonton Bareng #NagabonarReborn sedang tayang d bioskop "" Nagabonar Reborn "" Jangan lupa menonton… https://t.co/94Xha2tq2u";27/11/2019;#NagabonarReborn;n
1199504906530490000;GilaFilmID;"Firts impression Knives Out dari Gila Film setelah screening semalam. Ulasan lemgkpanya segera menyusul di https://t.co/SpM8BwkPPD

Knives Out Akan tayang mulai tanggal 29 November 2019. Kalau nobarnya tanggal 30 November 2019.

#KnivesOut #FirstImpressions #GilaFilm https://t.co/aNRCZP9WaP";27/11/2019;#KnivesOut;n
1199506045661390000;guschemist;"@Rizky100I Sudah ai duga pasti fokus cerita nya. Mengangkat adaptasi sejarah dalam film itu rumit loh IMO. Apalagi tokoh yg mau dibahas banyak seperti di #Midway ini.
Tapi seperti kebanyakan film perang, banyak terdapat plot plot menarik sepanjang film dari tiap moment tokoh nya.";27/11/2019;#Midway;y
1199514611730400000;DioAlexandro2;@iamfaiqhimmah Moga jumat, tpi gk Ada di Platinum jg kn Itu, brrti ntn di Ciplaz ya 😂😂 kn exclusive di XXI aja #KnivesOut 🔪🗡️;27/11/2019;#KnivesOut;n
1199515750769140000;alvinxi123;Hari ini #GuiltbyDesign aja dulu ya. Yang lain minggir dulu 😂;27/11/2019;#GuiltByDesign;n
1199516961152960000;missjutek;"Sebel deh kl film2 bagus tanggal rilisnya barengan gini 😭😭😭 
Hari ini mudah2an bisa #DarkWaters sama #TheGoodLiar 🙏🏻🙏🏻🙏🏻";27/11/2019;#TheGoodLiar;n
1199516962327550000;film_bioskop;#TheGoodLiar Penipu berpengalaman, Roy Courtnay tengah mengincar target barunya, janda Betty McLeish sebelum berubah menjadi permainan rumit dengan pertaruhan lebih besar;27/11/2019;#TheGoodLiar;n
1199517783945400000;riksantariksa;#KnivesOut ga jadi release hari ini ya? okelah berarti #GoodLiarMovie dulu;27/11/2019;#KnivesOut;n
1199518221696670000;film_bioskop;#TheGoodLiar Kolaborasi film panjang perdana Dame Helen Mirren dan Sir Ian McKellen setelah sebelumnya bersama dalam Dance of Death stage play milik August Strindberg di New Yorks Broadhurst Theater pada tahun 2001.;27/11/2019;#TheGoodLiar;n
1199522030023890000;faisalfnd;"di PWK yg tayang mulai hari ini cuma #TheGoodLiar sama #DarkWaters saja.

layar masih dikuasai Elsa. https://t.co/5hzW6aciLe";27/11/2019;#TheGoodLiar;n
1199524976119830000;ArTris;@cinema21 Akhirnya #KnivesOut tayang kapan nih?;27/11/2019;#KnivesOut;n
1199532059724860000;film_bioskop;#GuiltByDesign Ketika putrinya hilang secara misterius, seorang juri pengadilan Hui Lap-Sang harus mempertaruhkan hasil persidangan sesuai dengan tuntutan sang penculik.;27/11/2019;#GuiltByDesign;n
1199539448259600000;ExposeTwt;Film #KnivesOut dijadwalkan tayang hari ini di seluruh bioskop di Indonesia. https://t.co/llfwwyFCL5;27/11/2019;#KnivesOut;n
1199544907930610000;BookMyShowID;"#DarkWaters, #GuiltbyDesign, #Reside, #TheGoodLiar tayang HARI INI di bioskop. Pilih film yang mau kamu tonton dengan memesan tiketnya di BookMyShow Indonesia:

https://t.co/AZFG4boDlU
https://t.co/LjSmjHaISw https://t.co/OaLnEBAGw0";27/11/2019;#Reside;n
1199547159030430000;film_bioskop;#PeeNak Tiga orang yang tengah melaksanakan upacara penahbisan di sebuah kuil tidak menyadari kutukan ular besar dari mitos kuno yang penuh amarah.;27/11/2019;#PeeNak;n
1199547993076020000;MallSuncity;"TAYANG HARI INI DI PLATINUM CINEPLEX!
.
1. #PEENAK 
2. #TheGoodLiar 
Yang suka film horror Thailand mana suaranyaaa? 👻👻👻
Yang suka film drama thriller mana suaranyaaa? ☝🏽☝🏽☝🏽

Platinum Cineplex Fun For Everyone!
.
#FilmHorror #FilmThailand #FilmBoxOffice https://t.co/XNOxIMopJ2";27/11/2019;#PeeNak;n
1199558738681580000;coretanfilms;"Sedang tayang!

#coretanfilms #coretanquote #coretanmusic #kimjiyoungborn1982 #kimjiyoung #koreanmovies #gongyoo #jungyumi #kimdoyoung #kimmikyung #kimsungcheol #filmkorea #lotteentertainment #BebaskanLutfi #WhatsappGue #gerakanwarungnasional Ciputra Pak Ci Hotman Liga Champions https://t.co/gpmvB5tH6o
";27/11/2019;#KimJiYoungBorn1982;n
1199563511346670000;film_bioskop;"Mereka yang datang, belum tentu diundang. 
#Reside https://t.co/sDrbZVrzTs
Tayang @FLIXCinema_ID @Cinemaxxtheater @CinemaLotte";27/11/2019;#Reside;n
1199565594904840000;saturdayrei;Hmmm #KnivesOut cuma di xxi ya?;27/11/2019;#KnivesOut;n
1199571367336630000;alvinxi123;Endingnya #GuiltbyDesign ini terlalu main aman sih.;27/11/2019;#GuiltByDesign;y
1199571852651150000;alvinxi123;Performa Nick Cheung di #GuiltbyDesign gak usah ditanya lagi sih, joss banget. Yang disayangkan karakter si Hans Zhang yang kayak ditahan2 pas di adegan action 😁;27/11/2019;#GuiltByDesign;y
1199573975971450000;SYCBanjarnegara;"#ComingSoon Siapa yang menjadi siapa kali ini ? Nantikan petualangan baru mereka di #JUMANJITHENEXTLEVEL #SegeraTayang di @SYCBanjarnegara 
_
(Clip source @sonypicturesid ) https://t.co/Gn1OOsGATA";27/11/2019;#JumanjiTheNextLevel;n
1199575547765930000;galcaopanuntun;"Korean Television Censorship Has 4 Major Targets https://t.co/6BXXHXn01s 

Heboh2 felem #KimJiYoungBorn1982 ttg kolotnya patriarki org Korea. Emg msh byk hal2 kolot di sana. Kaya tato ga boleh nongol di TV. Makanya idol suka plesterin tato mereka pas di Acara TV.";27/11/2019;#KimJiYoungBorn1982;n
1199584840909110000;qqiekudo;Para lelakiii, tontonlah #KimJiYoungBorn1982 , itu seharusny film wajib buat kalian. Filmnya luar biasa bgt, kecewa dr semua penonton cuma 1 lelaki. Cerita yg diangkat relate dg kehidupan sehari2 yg perlu jadi pemikiran byk org.Kiri kanan nonton cm denger suara sret srot ingus😭;27/11/2019;#KimJiYoungBorn1982;y
1199594307209970000;hanzRmax;#Reside hmpir smua cast nya di latih buat kerasukan terus spnjng film 😂;27/11/2019;#Reside;n
1199600703544510000;tikahrsi;#FORDvFERRARI masih tayang, sayang buat dilewatin;27/11/2019;#FordvFerrari;n
1199605167642920000;FLIXCinema_ID;"Sebenarnya siapa yang menipu siapa?
Aksi Sir Ian McKellen dan Dame Helen Mirren di #TheGoodLiar bisa diikuti mulai hari ini di #FLIXCinema @pikavenue &amp; @ggpmall.
Cek jadwal dan beli tiketnya di https://t.co/Uc1XHO7V8F https://t.co/wDlVzhQGY3";27/11/2019;#TheGoodLiar;n
1199605824978480000;FadhilMokhtar;#CountDown antara sbb malasss tgk movie ‘hantu’ tp dipaksa. Erghh. Mmg menjerit ja lahh smpai habis. 😂👻;27/11/2019;#Countdown;n
1199622941685630000;hanzRmax;#GuiltByDesign ni asyik n seru 😄;27/11/2019;#GuiltByDesign;y
1199623352278580000;cloudskysea;akhirnya ada juga jadwal yang ga sorean, cuma hari ini doang tayang jam 1 siang. opiniku setelah nonton #KimJiYoungBorn1982 sama kek yng lainnya, keluar bioskop mata sembab 👍. https://t.co/LrjNcv4ff0;27/11/2019;#KimJiYoungBorn1982;y
1199624826320670000;riksantariksa;#TheGoodLiar Berasa membaca novel crime drama yang divisualisasikan secara apik, dengan cerita yang begitu mendalam hingga hanyut kedalam kisah tragis nan intrik penuh tipu muslihat. AWESOME!! 8/10 https://t.co/SbUDrSdGNi;27/11/2019;#TheGoodLiar;y
1199626426988640000;riksantariksa;#TheGoodLiar Ian Mckellen sukses meranin jadi Roy Courtney. Asli jadi tua bangka yang brengsek abis. Ini kalo ketemu pengen gua pukulin ampe rubuh kali tuh kakek kakek 🤣🤣 https://t.co/EaJg8xk0Ro;27/11/2019;#TheGoodLiar;y
1199628063014820000;SYCBanjarnegara;"#SedangTayang Di nagabonarreborn ada penampakan juga ?? Penampakan apa ya? 🤔 Lihat selengkapnya di #NAGABONARREBORN masih tayang @SYCBanjarnegara 
_
Showtime 19.00 @ Banjarnegara, Jawa Tengah, Indonesia https://t.co/MX30Qi0Cs1";27/11/2019;#NagabonarReborn;n
1199635295987080000;noskusi;#NoSkusi #Review #FordVFerrari film balap mobil paling intens, informatif, dengan naskah ter-solid. Very enjoyable bahkan bagi yang paling awam otomotif 👉🏻 https://t.co/R4ISPnCtZm;27/11/2019;#FordvFerrari;y
1199635535985110000;noskusi;#NoSkusi #Review #CharliesAngels Obsesi narsis bin seksis, Banks abai misi utama 👉🏻 https://t.co/24caUPjyD8;27/11/2019;#CharliesAngels;n
1199635916119100000;noskusi;#NoSkusi #Review #RatuIlmuHitam Kengerian mendistraksi kelemahannya 👉🏻 https://t.co/paZm9SWGfk;27/11/2019;#RatuIlmuHitam;y
1199640546651690000;hanzRmax;"#163. #Reside memiliki elemen"" film yang kurang cocok apalagi dari segi cerita. Yang oke cuma cast yang sngt piawai dalam peran kerasukan 😂 (2,5/5) https://t.co/U89gCVYjNW";27/11/2019;#Reside;y
1199640610417690000;hanzRmax;Ok nonton #TheGoodLiar dulu 😉;27/11/2019;#TheGoodLiar;n
1199642098762270000;noskusi;"#NoSkusi #Review #DoctorSleep Ubah horor masa kecil jadi perang pikiran seru!
https://t.co/WGjQ9024f1";27/11/2019;#DoctorSleep;y
1199650092182930000;ratnadewikw;"Beruntung banget cgv di cirebon nayangin #KimJiYoungBorn1982 

Saranku, kalo bioskop di kotamu nayangin, buru deh nonton. Bagus. Tapi liat tadi di studio yg nonton cuma brp org doang, kemungkinan tayangnya ga lama.";27/11/2019;#KimJiYoungBorn1982;y
1199654215448080000;nisasabirin_;Ada juga tayangnya di cgv, akhirnyaaaa:))) #KimJiYoungBorn1982;27/11/2019;#KimJiYoungBorn1982;n
